# OpenSignals Text File Format
# {"00:07:80:3B:46:58": {"sensor": ["EMG", "EMG"], "device name": "00:07:80:3B:46:58", "column": ["nSeq", "DI", "ACC X", "ACC Y"], "sync interval": 2, "time": "16:11:4.459", "comments": "", "device connection": "BTH00:07:80:3B:46:58", "channels": [1, 2], "date": "2016-8-24", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["ACC X", "ACC Y"], "resolution": [16, 16], "special": [{}, {}]}}
# EndOfHeader
0	0	32860	32432	
1	0	32877	31858	
2	0	32980	31955	
3	0	32920	32688	
4	0	33017	32807	
5	0	33244	33428	
6	0	33108	33255	
7	0	32924	32714	
8	0	32836	32221	
9	0	32666	32169	
10	0	32249	31682	
11	0	32164	30308	
12	0	32548	30487	
13	0	33028	31142	
14	0	33616	31822	
15	0	34140	33018	
16	0	34088	34025	
17	0	33498	35487	
18	0	33000	35203	
19	0	32268	33568	
20	0	31488	32557	
21	0	31008	32859	
22	0	30672	32413	
23	0	30780	31039	
24	0	31377	31768	
25	0	31816	33572	
26	0	32360	33992	
27	0	32675	33271	
28	0	32430	31866	
29	0	32226	32326	
30	0	32312	30628	
31	0	32277	32048	
32	0	32549	34258	
33	0	33140	33610	
34	0	33744	34038	
35	0	34208	35080	
36	0	34272	34175	
37	0	34072	33671	
38	0	33684	33530	
39	0	33136	33159	
40	0	32570	32067	
41	0	31911	29844	
42	0	31560	29871	
43	0	31582	31155	
44	0	31758	31535	
45	0	32298	32263	
46	0	32978	30720	
47	0	33528	30557	
48	0	33514	32516	
49	0	33470	33257	
50	0	33252	32878	
51	0	33072	33701	
52	0	32664	33917	
53	0	32180	33629	
54	0	31968	34274	
55	0	32272	34053	
56	0	32512	33271	
57	0	32688	33175	
58	0	33092	33415	
59	0	33136	32662	
60	0	33076	32844	
61	0	32930	32682	
62	0	32722	32853	
63	0	32372	31900	
64	0	32516	32224	
65	0	32836	33026	
66	0	33168	32798	
67	0	33445	31708	
68	0	33496	30872	
69	0	33528	31565	
70	0	33352	32407	
71	0	33116	32817	
72	0	32824	33212	
73	0	32592	33918	
74	0	32336	34331	
75	0	32144	33957	
76	0	32292	33152	
77	0	32546	32680	
78	0	32660	32160	
79	0	32628	32557	
80	0	32625	32709	
81	0	32573	32447	
82	0	32813	31872	
83	0	32950	32122	
84	0	32952	32684	
85	0	32772	32032	
86	0	32676	33170	
87	0	32536	34780	
88	0	32476	35387	
89	0	32348	34066	
90	0	32442	32135	
91	0	32544	30183	
92	0	32612	30699	
93	0	32720	31428	
94	0	32824	31548	
95	0	32792	32066	
96	0	32992	33132	
97	0	33356	32928	
98	0	33418	32989	
99	0	33260	32164	
100	0	33088	32677	
101	0	33039	33505	
102	0	32812	33746	
103	0	32676	33793	
104	0	32477	33279	
105	0	32373	32585	
106	0	32494	32124	
107	0	32605	32653	
108	0	32696	33399	
109	0	32832	33437	
110	0	32976	33520	
111	0	32868	32676	
112	0	32856	32162	
113	0	33092	31909	
114	0	33168	32478	
115	0	33033	33131	
116	0	32765	33496	
117	0	32528	32773	
118	0	32409	31784	
119	0	32288	32533	
120	0	32022	32893	
121	0	31928	32555	
122	0	32156	32854	
123	0	32644	32924	
124	0	32821	32214	
125	0	32636	32672	
126	0	32644	32399	
127	0	32808	32386	
128	0	32770	32452	
129	0	32652	32443	
130	0	32441	31451	
131	0	32276	31762	
132	0	31926	33443	
133	0	32032	34155	
134	0	32800	33098	
135	0	33264	33124	
136	0	33533	33911	
137	0	33864	34632	
138	0	33968	34775	
139	0	34034	32144	
140	0	33972	30700	
141	0	33661	31050	
142	0	33272	31973	
143	0	32880	31862	
144	0	32420	32091	
145	0	31952	33006	
146	0	31691	34285	
147	0	31492	34917	
148	0	31764	33595	
149	0	32472	32557	
150	0	33362	32263	
151	0	33860	32472	
152	0	34202	32402	
153	0	33924	32498	
154	0	33241	32664	
155	0	32208	32762	
156	0	30836	33349	
157	0	29332	33152	
158	0	28906	33081	
159	0	29858	33119	
160	0	30920	32631	
161	0	32457	32866	
162	0	33542	33174	
163	0	34072	33152	
164	0	34368	33088	
165	0	34212	32807	
166	0	34088	31879	
167	0	33884	30832	
168	0	33834	30595	
169	0	33840	30844	
170	0	33906	31875	
171	0	33730	32304	
172	0	33565	32940	
173	0	33324	33491	
174	0	33194	33159	
175	0	33117	33130	
176	0	33104	33377	
177	0	32632	32886	
178	0	31867	32732	
179	0	31434	32930	
180	0	31402	33159	
181	0	31668	32887	
182	0	31990	32944	
183	0	32228	33022	
184	0	32290	33042	
185	0	32512	32159	
186	0	32748	32500	
187	0	32775	32715	
188	0	32898	32836	
189	0	32836	32600	
190	0	32720	32646	
191	0	32600	32562	
192	0	32664	32473	
193	0	32634	33200	
194	0	32836	33548	
195	0	32982	33274	
196	0	33100	33382	
197	0	33068	32912	
198	0	33132	32384	
199	0	33344	32142	
200	0	33377	32960	
201	0	33322	33124	
202	0	33208	32995	
203	0	33048	32538	
204	0	32914	32228	
205	0	32456	32470	
206	0	32086	32671	
207	0	32540	31951	
208	0	32988	31455	
209	0	33117	32095	
210	0	33116	32341	
211	0	32984	32609	
212	0	32610	33180	
213	0	32256	34112	
214	0	31988	34391	
215	0	32218	33728	
216	0	32315	32774	
217	0	31972	32701	
218	0	32060	33065	
219	0	32476	31691	
220	0	33298	29918	
221	0	33757	31751	
222	0	34128	32804	
223	0	33996	32733	
224	0	33225	33645	
