# OpenSignals Text File Format
# {"00:07:80:3B:46:58": {"sensor": ["EMG", "EMG"], "device name": "00:07:80:3B:46:58", "column": ["nSeq", "DI", "ACC X", "ACC Y"], "sync interval": 2, "time": "16:1:58.16", "comments": "", "device connection": "BTH00:07:80:3B:46:58", "channels": [1, 2], "date": "2016-8-24", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["ACC X", "ACC Y"], "resolution": [16, 16], "special": [{}, {}]}}
# EndOfHeader
0	0	32648	32401	
1	0	32714	32489	
2	0	32568	32302	
3	0	32448	32082	
4	0	32484	31997	
5	0	32584	32249	
6	0	32684	32470	
7	0	32806	32678	
8	0	32976	32884	
9	0	33092	33302	
10	0	33165	33698	
11	0	33114	33842	
12	0	32938	33765	
13	0	32786	33461	
14	0	32699	32940	
15	0	32628	32434	
16	0	32590	32213	
17	0	32552	31970	
18	0	32592	32034	
19	0	32626	32444	
20	0	32680	32768	
21	0	32661	33182	
22	0	32604	32822	
23	0	32522	32076	
24	0	32608	31573	
25	0	32644	31183	
26	0	32748	31716	
27	0	32800	32448	
28	0	32904	33131	
29	0	33048	33372	
30	0	33124	33621	
31	0	33036	33883	
32	0	32944	33866	
33	0	32754	33213	
34	0	32697	32955	
35	0	32682	33032	
36	0	32612	32721	
37	0	32660	32878	
38	0	32654	32539	
39	0	32616	32443	
40	0	32652	32788	
41	0	32578	32519	
42	0	32504	32210	
43	0	32431	32034	
44	0	32612	32258	
45	0	32730	32300	
46	0	32812	32262	
47	0	32800	32087	
48	0	32916	32760	
49	0	33016	33150	
50	0	33048	33476	
51	0	33074	33299	
52	0	32906	33359	
53	0	32788	33531	
54	0	32654	33477	
55	0	32632	33383	
56	0	32647	33688	
57	0	32654	33116	
58	0	32680	32420	
59	0	32588	31689	
60	0	32620	31453	
61	0	32656	31728	
62	0	32504	31798	
63	0	32472	31681	
64	0	32602	31716	
65	0	32672	32455	
66	0	32808	32559	
67	0	32902	32758	
68	0	32950	33021	
69	0	32997	33287	
70	0	32980	33488	
71	0	32976	33706	
72	0	32840	33481	
73	0	32746	33099	
74	0	32754	33112	
75	0	32762	32975	
76	0	32733	32624	
77	0	32676	32639	
78	0	32660	32839	
79	0	32644	32666	
80	0	32720	32119	
81	0	32634	32032	
82	0	32488	31985	
83	0	32456	31660	
84	0	32562	32194	
85	0	32656	32618	
86	0	32760	32830	
87	0	32835	33167	
88	0	32928	33087	
89	0	33064	33055	
90	0	33060	33471	
91	0	33040	33725	
92	0	32796	33442	
93	0	32733	33065	
94	0	32720	33156	
95	0	32700	33101	
96	0	32676	32745	
97	0	32642	32658	
98	0	32682	32368	
99	0	32654	31962	
100	0	32583	32117	
101	0	32640	32327	
102	0	32514	32372	
103	0	32498	32064	
104	0	32524	31947	
105	0	32636	31987	
106	0	32736	32118	
107	0	32834	32634	
108	0	32964	32903	
109	0	33056	33245	
110	0	33008	33483	
111	0	33092	33349	
112	0	32880	33277	
113	0	32740	33123	
114	0	32676	32862	
115	0	32690	32828	
116	0	32708	32967	
117	0	32704	32964	
118	0	32621	32603	
119	0	32578	32757	
120	0	32612	32635	
121	0	32672	32484	
122	0	32508	32373	
123	0	32413	31976	
124	0	32552	31933	
125	0	32610	32250	
126	0	32786	32536	
127	0	32866	32576	
128	0	32992	32848	
129	0	33000	33330	
130	0	32992	33316	
131	0	33084	33627	
132	0	32874	33545	
133	0	32720	33146	
134	0	32768	33143	
135	0	32704	32951	
136	0	32696	32728	
137	0	32696	32575	
138	0	32652	32671	
139	0	32656	33092	
140	0	32646	33284	
141	0	32652	32940	
142	0	32445	32453	
143	0	32417	31598	
144	0	32598	31278	
145	0	32701	31591	
146	0	32808	31637	
147	0	32901	32174	
148	0	32973	32363	
149	0	33022	32382	
150	0	33076	33028	
151	0	33074	33252	
152	0	32921	33428	
153	0	32765	33443	
154	0	32713	33571	
155	0	32644	33589	
156	0	32667	33428	
157	0	32622	32878	
158	0	32596	32604	
159	0	32608	32674	
160	0	32576	32501	
161	0	32584	32649	
162	0	32452	32007	
163	0	32417	31799	
164	0	32584	31871	
165	0	32692	32105	
166	0	32830	32514	
167	0	32868	32754	
168	0	33004	32854	
169	0	33092	33383	
170	0	33028	33607	
171	0	33064	33661	
172	0	32952	33503	
173	0	32789	33155	
174	0	32750	32870	
175	0	32746	32971	
176	0	32667	32564	
177	0	32542	32159	
178	0	32632	32455	
179	0	32602	32367	
180	0	32652	32165	
181	0	32596	32469	
182	0	32460	32213	
183	0	32446	32055	
184	0	32588	32217	
185	0	32668	32280	
186	0	32800	32434	
187	0	32898	32775	
188	0	33016	33031	
189	0	33028	33447	
190	0	33088	33688	
191	0	33008	33370	
192	0	32866	33208	
193	0	32680	32792	
194	0	32689	32675	
195	0	32682	32697	
196	0	32696	32760	
197	0	32644	32879	
198	0	32660	33008	
199	0	32632	32711	
200	0	32668	32327	
201	0	32624	31728	
202	0	32492	31717	
203	0	32378	31797	
204	0	32556	32262	
205	0	32682	32534	
206	0	32816	32705	
207	0	32894	32830	
208	0	32955	32982	
209	0	32985	33127	
210	0	33064	33535	
211	0	33040	33634	
212	0	32872	33127	
213	0	32732	33105	
214	0	32704	33241	
215	0	32740	33110	
216	0	32750	32832	
217	0	32642	32631	
218	0	32648	32734	
219	0	32632	33012	
220	0	32623	33147	
221	0	32608	32887	
222	0	32420	31936	
223	0	32396	31499	
224	0	32498	31183	
225	0	32610	31739	
226	0	32800	32454	
227	0	32908	32568	
228	0	32980	32999	
229	0	33096	33411	
230	0	33120	33530	
231	0	33056	33830	
232	0	32904	33455	
233	0	32760	33027	
234	0	32760	33126	
235	0	32634	32950	
236	0	32582	32543	
237	0	32630	32679	
238	0	32592	32107	
239	0	32598	32387	
240	0	32610	32611	
241	0	32640	32573	
242	0	32514	32759	
243	0	32504	32663	
244	0	32594	32382	
245	0	32668	32418	
246	0	32738	32327	
247	0	32794	31915	
248	0	32937	31942	
249	0	33000	32837	
250	0	33054	33279	
251	0	32994	33392	
252	0	32872	33172	
253	0	32740	33202	
254	0	32752	33261	
255	0	32700	33158	
256	0	32692	32901	
257	0	32741	32835	
258	0	32708	32931	
259	0	32616	32638	
260	0	32722	32727	
261	0	32760	32841	
262	0	32546	32365	
263	0	32413	32120	
264	0	32496	32280	
265	0	32608	32327	
266	0	32760	32323	
267	0	32850	32514	
268	0	32974	32931	
269	0	33008	33186	
270	0	33001	32884	
271	0	33084	33031	
272	0	32908	33279	
273	0	32780	33093	
274	0	32760	33081	
275	0	32704	33077	
276	0	32609	32786	
277	0	32600	32502	
278	0	32700	32554	
279	0	32664	32377	
280	0	32632	32219	
281	0	32610	32658	
282	0	32384	32613	
283	0	32392	32611	
284	0	32508	32967	
285	0	32600	33039	
286	0	32786	32775	
287	0	32882	32615	
288	0	32960	33211	
289	0	33034	33437	
290	0	33084	33218	
291	0	32969	32884	
292	0	32864	32571	
293	0	32734	32356	
294	0	32730	32244	
295	0	32696	32100	
296	0	32760	32501	
297	0	32737	32551	
298	0	32700	32736	
299	0	32682	32801	
300	0	32704	32703	
301	0	32658	32929	
302	0	32440	32641	
303	0	32456	32391	
304	0	32506	32164	
305	0	32580	32437	
306	0	32660	32551	
307	0	32845	32649	
308	0	32969	32951	
309	0	33034	32944	
310	0	33050	33127	
311	0	33104	33347	
312	0	32944	33324	
313	0	32714	33171	
314	0	32688	33233	
315	0	32656	33191	
316	0	32672	32890	
317	0	32716	32855	
318	0	32596	32891	
319	0	32632	32768	
320	0	32608	32871	
321	0	32586	32728	
322	0	32326	32095	
323	0	32340	31707	
324	0	32476	31493	
325	0	32635	32197	
326	0	32822	32630	
327	0	32912	32760	
328	0	33068	32963	
329	0	33098	33088	
330	0	33160	33078	
331	0	33110	33172	
332	0	32945	32983	
333	0	32792	32914	
334	0	32732	33183	
335	0	32704	33065	
336	0	32700	32615	
337	0	32684	32571	
338	0	32609	32606	
339	0	32654	32770	
340	0	32640	32819	
341	0	32580	32615	
342	0	32418	32225	
343	0	32410	32071	
344	0	32534	32469	
345	0	32576	32662	
346	0	32752	32519	
347	0	32884	32541	
348	0	33002	33159	
349	0	33092	33287	
350	0	33140	33373	
351	0	33028	33269	
352	0	32872	33269	
353	0	32736	33178	
354	0	32706	32864	
355	0	32682	32642	
356	0	32666	32457	
357	0	32541	32476	
358	0	32566	32330	
359	0	32545	32317	
360	0	32673	32741	
361	0	32680	33108	
362	0	32500	32810	
363	0	32472	32571	
364	0	32614	32353	
365	0	32708	32087	
366	0	32842	31991	
367	0	32896	32293	
368	0	33002	32673	
369	0	33060	33043	
370	0	33008	33287	
371	0	33020	33277	
372	0	32870	33031	
373	0	32756	33026	
374	0	32712	33174	
375	0	32664	32901	
376	0	32632	32736	
377	0	32612	32701	
378	0	32530	32157	
379	0	32576	32174	
380	0	32676	32610	
381	0	32644	32710	
382	0	32492	32289	
383	0	32469	32038	
384	0	32562	32191	
385	0	32642	31985	
386	0	32848	32295	
387	0	32880	32895	
388	0	32986	33067	
389	0	33072	33539	
390	0	33091	33720	
391	0	33043	33636	
392	0	32801	33459	
393	0	32764	33253	
394	0	32716	33082	
395	0	32662	32775	
396	0	32706	32979	
397	0	32708	32928	
398	0	32728	32710	
399	0	32652	32464	
400	0	32666	32467	
401	0	32594	31918	
402	0	32400	31554	
403	0	32460	31837	
404	0	32544	32007	
405	0	32666	32064	
406	0	32829	32407	
407	0	32916	32687	
408	0	33040	33223	
409	0	33044	33390	
410	0	33082	33522	
411	0	33050	33431	
412	0	32836	33382	
413	0	32706	33400	
414	0	32683	32983	
415	0	32712	32884	
416	0	32740	33060	
417	0	32680	32819	
418	0	32646	32550	
419	0	32586	32577	
420	0	32640	32562	
421	0	32634	32434	
422	0	32444	32263	
423	0	32480	32144	
424	0	32560	32198	
425	0	32644	31946	
426	0	32796	32080	
427	0	32916	32775	
428	0	33033	32950	
429	0	33126	32839	
430	0	33184	32943	
431	0	33061	32599	
432	0	32847	32581	
433	0	32734	33316	
434	0	32633	33839	
435	0	32658	33501	
436	0	32618	33131	
437	0	32568	33007	
438	0	32532	32650	
439	0	32578	32399	
440	0	32624	32468	
441	0	32748	32755	
